訂單別,訂單號,訂單序號,品號,品名,規格,庫別,訂單數量,已交數量,單位,單價,金額,預交日,客戶品號,結案碼,生產加工包裝資訊
2201,201807018  ,0001,132000328,軸封新品,BNS0500CNR00003,A,3.0,0.0,SET,290.44,871.32,20180915,KLFDTM05114-A,N,
2201,201808001  ,0001,132000007,軸封新品,AFS0020CNR00,A,10.0,10.0,SET,15500.0,155000.0,20180902,OI065-01,Y,
2201,201808002  ,0001,132000328,軸封新品,BNS0500CNR00003,A,3.0,3.0,SET,290.44,871.32,20180926,KLFDTM05114-A,Y,
2201,201808003  ,0001,132000264,軸封新品,BNS0187CNR00001,A,2.0,2.0,SET,252.23,504.46,20180925,KLFDTM018516-A,Y,
2201,201808004  ,0001,132000353,軸封新品,DFH0040CNR00001,A,1.0,1.0,PCS,45000.0,45000.0,20180906,HY717026002,Y,
2201,201808005  ,0001,132000364,軸封新品,BNS0750CNR00003,A,2.0,2.0,PCS,423.23,846.46,20180921,KLFDTM075114-A,Y,
2201,201808006  ,0001,132000364,軸封新品,BNS0750CNR00003,A,5.0,5.0,PCS,423.23,2116.15,20180921,KLFDTM075114-A,Y,
2201,201808007  ,0001,131000159,軸封新品,BNS0750WNR00002,A,1.0,1.0,SET,460.61,460.61,20180921,KLFDTM-A-SPL001,Y,
2201,201808008  ,0001,131000177,軸封新品,AFS0030WNR00001,A,1.0,1.0,SET,1800.0,1800.0,20180926,,Y,
2201,201808009  ,0001,131000008,軸封新品,XXS0030WNR00001,A,5.0,5.0,SET,64000.0,320000.0,20180926,,Y,
2201,201808010  ,0001,131000179,軸封新品,BXS2000AMH00002,A,1.0,1.0,SET,70000.0,70000.0,20181105,,Y,
2201,201808011  ,0001,214000002,軸封組,軸封+零件/102106580_000_07,A,1.0,1.0,SET,1416.1,1416.1,20181018,102106580,Y,
2201,201808012  ,0001,214000001,軸封組,軸封+零件/102104669_000_09,A,1.0,1.0,SET,1832.6,1832.6,20181116,102104669,Y,
2201,201808013  ,0001,132000080,軸封新品,BBS0250CNR00003,A,22.0,22.0,SET,252.23,5549.06,20181031,KLFDBP02510-A,Y,
2201,201808013  ,0002,132000205,軸封,BGS0250CNR00003,A,50.0,50.0,SET,250.08,12504.0,20181031,KLFDCF025133-A,Y,
2201,201808014  ,0001,132000218,軸封新品,BXS0375CNR00001,A,3.0,3.0,SET,350.0,1050.0,20181015,KLFD-SPL008-A,Y,
2201,201808015  ,0001,132000375,軸封新品,AFS0012CNR00007,A,1.0,1.0,SET,230.0,230.0,20180920,KLFDMOF1290-A,Y,
2201,201808016  ,0001,214000002,軸封組,軸封+零件/102106580_000_07,A,4.0,4.0,SET,1416.1,5664.4,20181022,102106580,Y,
2201,201809001  ,0001,132000157,軸封新品,AXS0040CNR00001(102308121_000_00),A,2.0,2.0,SET,2724.0,5448.0,20180905,,Y,
2201,201809002  ,0001,214000006,軸封組,軸封+零件/102238311_000_03,A,1.0,1.0,SET,2124.0,2124.0,20181119,,Y,
2201,201809003  ,0001,132000145,軸封新品(日揚),ANS0020CNR00001/1000FF012004,A,1.0,1.0,SET,10500.0,10500.0,20181019,,Y,
2201,201809004  ,0001,132000264,軸封新品,BNS0187CNR00001,A,1.0,1.0,SET,252.23,252.23,20181019,KLFDTM018516-A,Y,
2201,201809005  ,0001,132000259,軸封新品,BBS0250CNR00010,A,1.0,1.0,SET,252.23,252.23,20181031,KLFDBP02575-A,Y,
2201,201809006  ,0001,131000151,軸封新品,AFS0012WMN00003/102-001442-02A,A,2.0,2.0,SET,38000.0,76000.0,20181029,102-001442-02A,Y,
2201,201809006  ,0002,132000084,軸封新品,AFS0012CNR00004/102-000532_01B,A,1.0,1.0,SET,40000.0,40000.0,20181029,102-000532_01B,Y,
2201,201809006  ,0003,131000056,軸封新品,AFM0040WNR00001/324-000005,A,2.0,2.0,SET,60000.0,120000.0,20181029,324-000005,Y,
2201,201809007  ,0001,132000054,軸封新品,BBS0375CNR00001,A,1.0,1.0,SET,8000.0,8000.0,20180919,262101117,Y,
2201,201809008  ,0001,132000084,軸封新品,AFS0012CNR00004/102-000532_01B,A,1.0,1.0,SET,40000.0,40000.0,20181029,102-000532_01B,Y,
2201,201809009  ,0002,132000054,軸封新品,BBS0375CNR00001,A,2.0,2.0,SET,8000.0,16000.0,20180917,,Y,
2201,201809010  ,0001,132000054,軸封新品,BBS0375CNR00001,A,2.0,2.0,SET,9500.0,19000.0,20181115,2620019,Y,
2201,201809011  ,0001,132000145,軸封新品(日揚),ANS0020CNR00001/1000FF012004,A,1.0,1.0,SET,10500.0,10500.0,20181026,,Y,
2201,201809012  ,0001,214000001,軸封組,軸封+零件/102104669_000_09,A,1.0,1.0,SET,1832.6,1832.6,20181212,102104669,Y,
2201,201809013  ,0001,214000001,軸封組,軸封+零件/102104669_000_09,A,1.0,1.0,SET,1832.6,1832.6,20181213,102104669,Y,
2201,201809014  ,0001,132000364,軸封新品,BNS0750CNR00003,A,2.0,2.0,PCS,423.23,846.46,20181120,KLFDTM075114-A,Y,
2201,201809015  ,0001,132000258,軸封新品,AFS0005CNR00001,A,3.0,3.0,SET,550.0,1650.0,20181115,KLFDMOF0536-A,Y,
2201,201809016  ,0001,133000004,機械軸封,AXX0015CNZ00001(R),A,1.0,1.0,SET,73000.0,73000.0,20190430,,Y,
2201,201809017  ,0001,131000056,軸封新品,AFM0040WNR00001/324-000005,A,1.0,1.0,SET,60000.0,60000.0,20181101,324-000005,Y,
2201,201810001  ,0001,131000151,軸封新品,AFS0012WMN00003/102-001442-02A,A,2.0,2.0,SET,38000.0,76000.0,20181203,102-001442-02A,Y,
2201,201810001  ,0002,132000369,軸封新品,AFS0020CNR00005/102-007977_00A,A,2.0,2.0,SET,18000.0,36000.0,20181203,,Y,
2201,201810001  ,0003,132000084,軸封新品,AFS0012CNR00004/102-000532_01B,A,2.0,2.0,SET,40000.0,80000.0,20181203,102-000532_01B,Y,
2201,201810001  ,0004,131000056,軸封新品,AFM0040WNR00001/324-000005,A,2.0,2.0,SET,60000.0,120000.0,20181203,324-000005,Y,
2201,201810002  ,0001,132000054,軸封新品,BBS0375CNR00001,A,1.0,1.0,SET,10800.0,10800.0,20181017,BBS0375CGR,Y,
2201,201810003  ,0001,131000133,軸封新品,BXS0625ANH00003,A,1.0,1.0,SET,49000.0,49000.0,20181105,,Y,
2201,201810003  ,0002,131000134,軸封新品,BXS0625ANH00004,A,1.0,1.0,SET,49000.0,49000.0,20181105,,Y,
2201,201810004  ,0001,132000054,軸封新品,BBS0375CNR00001,A,3.0,3.0,SET,11500.0,34500.0,20181105,,Y,
2201,201810005  ,0001,132000259,軸封新品,BBS0250CNR00010,A,1.0,1.0,SET,252.23,252.23,20181203,KLFDBP02575-A,Y,
2201,201810006  ,0001,132000259,軸封新品,BBS0250CNR00010,A,1.0,1.0,SET,252.23,252.23,20181215,KLFDBP02575-A,Y,
2201,201810006  ,0002,132000325,軸封新品,BGS0500CNR00002,A,1.0,1.0,SET,367.53,367.53,20181215,KLFDCF050275-A,Y,
2201,201810007  ,0001,132000201,軸封新品,BBS0375CNR00007,A,6.0,6.0,SET,323.1,1938.6,20181210,KLFDBP03710-A,Y,
2201,201810007  ,0002,131000130,軸封新品,BGS0375WNR00001,A,2.0,2.0,SET,365.4,730.8,20181210,KLFDCF037275W-A,Y,
2201,201810007  ,0003,132000326,軸封新品,BCM0500CNR00002,A,1.0,1.0,SET,450.0,450.0,20181210,KLFDHC050-A,Y,
2201,201810007  ,0004,132000328,軸封新品,BNS0500CNR00003,A,4.0,4.0,SET,290.44,1161.76,20181210,KLFDTM05114-A,Y,
2201,201810007  ,0005,132000202,軸封新品,BGS0375CNR00007,A,11.0,11.0,SET,225.39,2479.29,20181210,KLFDCF037275-A,Y,
2201,201810008  ,0001,132000054,軸封新品,BBS0375CNR00001,A,3.0,3.0,SET,9500.0,28500.0,20181101,2620019,Y,
2201,201810009  ,0001,132000201,軸封新品,BBS0375CNR00007,A,3.0,3.0,SET,323.1,969.3,20181207,KLFDBP03710-A,Y,
2201,201810010  ,0001,132000007,軸封新品,AFS0020CNR00,A,4.0,4.0,SET,15500.0,62000.0,20181119,OI065-01,Y,
2201,201810011  ,0002,132000253,軸封新品,BBS0375CNR00009,A,3.0,3.0,SET,333.45,1000.35,20181210,KLFDBP03710L-A,Y,
2201,201810011  ,0003,132000244,軸封新品,BCM2000CNR00002,A,20.0,20.0,SET,680.96,13619.2,20181210,KLFDHC200,Y,
2201,201810012  ,0001,214000001,軸封組,軸封+零件/102104669_000_09,A,1.0,1.0,SET,1832.6,1832.6,20190114,102104669,Y,
2201,201810013  ,0001,132000169,軸封新品,AFS0015CNR00001,A,1.0,1.0,SET,33000.0,33000.0,20181212,,Y,
2201,201810014  ,0001,214000001,軸封組,軸封+零件/102104669_000_09,A,1.0,1.0,SET,1814.0,1814.0,20190118,102104669,Y,
2201,201811001  ,0001,214000001,軸封組,軸封+零件/102104669_000_09,A,3.0,3.0,SET,1814.0,5442.0,20190211,102104669,Y,
2201,201811002  ,0001,214000001,軸封組,軸封+零件/102104669_000_09,A,6.0,6.0,SET,1814.0,10884.0,20190211,102104669,Y,
2201,201811003  ,0001,132000080,軸封新品,BBS0250CNR00003,A,6.0,6.0,SET,252.23,1513.38,20181214,KLFDBP02510-A,Y,
2201,201811004  ,0001,132000054,軸封新品,BBS0375CNR00001,A,1.0,1.0,SET,11500.0,11500.0,20181123,,Y,
2201,201811005  ,0001,132000324,軸封新品,BXS0250CNR00002,A,1.0,1.0,SET,257.54,257.54,20190107,KLFDBP02510E-A,Y,
2201,201811005  ,0002,132000264,軸封新品,BNS0187CNR00001,A,2.0,2.0,SET,252.23,504.46,20190107,KLFDTM018516-A,Y,
2201,201811006  ,0001,132000054,軸封新品,BBS0375CNR00001,A,1.0,1.0,SET,8000.0,8000.0,20181126,262101117,Y,
2201,201811007  ,0001,131000182,軸封新品,AXS0020WBR00003,A,1.0,1.0,SET,58000.0,58000.0,20181220,,Y,
2201,201811008  ,0001,132000080,軸封新品,BBS0250CNR00003,A,2.0,2.0,SET,252.23,504.46,20181130,KLFDBP02510-A,Y,
2201,201811009  ,0001,132000258,軸封新品,AFS0005CNR00001,A,6.0,6.0,SET,550.0,3300.0,20190103,KLFDMOF0536-A,Y,
2201,201811009  ,0002,132000258,軸封新品,AFS0005CNR00001,A,6.0,6.0,SET,550.0,3300.0,20190405,KLFDMOF0536-A,Y,
2201,201811009  ,0003,132000258,軸封新品,AFS0005CNR00001,A,6.0,6.0,SET,550.0,3300.0,20190705,KLFDMOF0536-A,Y,
2201,201811009  ,0004,132000258,軸封新品,AFS0005CNR00001,A,6.0,6.0,SET,550.0,3300.0,20191011,KLFDMOF0536-A,Y,
2201,201811009  ,0005,132000329,軸封新品,AFS0020CNR00004,A,10.0,10.0,SET,825.6,8256.0,20190103,KLFDMOF20105-A,Y,
2201,201811010  ,0001,131000151,軸封新品,AFS0012WMN00003/102-001442-02A,A,1.0,1.0,SET,38000.0,38000.0,20190906,102-001442-02A,y,
2201,201811010  ,0002,132000158,軸封新品,AXS0016CNR00002/102-003042-01A,A,1.0,1.0,SET,48000.0,48000.0,20190906,102-003042-01A,y,
2201,201811010  ,0003,132000084,軸封新品,AFS0012CNR00004/102-000532_01B,A,1.0,1.0,SET,40000.0,40000.0,20190906,102-000532_01B,y,
2201,201811010  ,0004,131000056,軸封新品,AFM0040WNR00001/324-000005,A,1.0,1.0,SET,60000.0,60000.0,20190906,324-000005,y,
2201,201811011  ,0001,132000240,軸封新品,BCM1000CNR00002,A,10.0,10.0,SET,584.25,5842.5,20190107,KLFDHC100-A,Y,
2201,201811012  ,0001,132000054,軸封新品,BBS0375CNR00001,A,1.0,1.0,SET,8000.0,8000.0,20190115,262101117,Y,
2201,201812001  ,0002,132000325,軸封新品,BGS0500CNR00002,A,1.0,1.0,SET,367.53,367.53,20190121,KLFDCF050275-A,Y,
2201,201812002  ,0001,132000154,軸封新品,AFM0020CNR10,A,1.0,1.0,SET,20000.0,20000.0,20190107,,Y,
2201,201812003  ,0001,131000133,軸封新品,BXS0625ANH00003,A,1.0,1.0,SET,49000.0,49000.0,20181210,,Y,
2201,201812003  ,0002,131000134,軸封新品,BXS0625ANH00004,A,1.0,1.0,SET,49000.0,49000.0,20181210,,Y,
2201,201812004  ,0001,132000249,軸封新品,BNS0750CNR00001,A,10.0,10.0,SET,399.71,3997.1,20190131,KLFDTM075114-AWOL,Y,
2201,201812005  ,0001,131000133,軸封新品,BXS0625ANH00003,A,1.0,1.0,SET,49000.0,49000.0,20190110,,Y,
2201,201812005  ,0002,131000134,軸封新品,BXS0625ANH00004,A,1.0,1.0,SET,49000.0,49000.0,20190110,,Y,
2201,201812006  ,0001,132000054,軸封新品,BBS0375CNR00001,A,3.0,3.0,SET,9500.0,28500.0,20181220,2620019,Y,
2201,201812007  ,0001,214000001,軸封組,軸封+零件/102104669_000_09,A,1.0,1.0,SET,1814.0,1814.0,20190305,102104669,Y,
2201,201812008  ,0001,131000011,軸封新品,XXS0020WMR00001,A,2.0,2.0,SET,49500.0,99000.0,20190104,XXS0020WMR00001,Y,
2201,201812008  ,0002,131000011,軸封新品,XXS0020WMR00001,A,2.0,2.0,SET,49500.0,99000.0,20190409,XXS0020WMR00001,Y,
2201,201812009  ,0001,214000006,軸封組,軸封+零件/102238311_000_03,A,1.0,1.0,SET,2124.0,2124.0,20190226,,Y,
2201,201812010  ,0001,131000113,軸封新品,BXS0625AMH00005/E19284870,A,2.0,0.0,SET,2480.0,4960.0,20190218,,y,
2201,201812010  ,0002,131000114,軸封新品,BXS0625AMH00006/E19284880,A,2.0,0.0,SET,2480.0,4960.0,20190218,,y,
2201,201812011  ,0001,132000135,軸封新品,AXS0006CNR00001,A,1.0,1.0,SET,39000.0,39000.0,20190318,,Y,
2201,201812012  ,0001,132000278,軸封新品,ABS0010CNR00003,A,1.0,1.0,SET,22000.0,22000.0,20190121,,Y,
2201,201812013  ,0001,132000157,軸封新品,AXS0040CNR00001(102308121_000_00),A,2.0,2.0,SET,2697.0,5394.0,20190211,102308121_000_00,Y,
2201,201812013  ,0002,132000157,軸封新品,AXS0040CNR00001(102308121_000_00),A,2.0,2.0,SET,2697.0,5394.0,20190211,102308121_000_00,Y,
2201,201812013  ,0003,131000112,軸封新品,AXS0040WNR00003(102316976_000_00),A,1.0,1.0,SET,2751.0,2751.0,20190211,102316976,Y,
2201,201812013  ,0004,131000112,軸封新品,AXS0040WNR00003(102316976_000_00),A,1.0,1.0,SET,2751.0,2751.0,20190211,102316976,Y,
2201,201812013  ,0005,211000080,張力輪組,張力輪組(短)/102317407,A,1.0,1.0,SET,495.0,495.0,20190211,,Y,
2201,201812013  ,0006,211000080,張力輪組,張力輪組(短)/102317407,A,1.0,1.0,SET,495.0,495.0,20190211,,Y,
2201,201812013  ,0007,211000079,張力輪組,張力輪組(長)/102317438,A,1.0,1.0,SET,718.0,718.0,20190211,,Y,
2201,201812013  ,0008,211000079,張力輪組,張力輪組(長)/102317438,A,1.0,1.0,SET,718.0,718.0,20190211,,Y,
2201,201812014  ,0001,131000084,軸封新品,AXS0040WNR00001(102308070_000_00),A,1.0,1.0,SET,3015.0,3015.0,20190211,102308070_000_00,Y,
2201,201812014  ,0002,131000084,軸封新品,AXS0040WNR00001(102308070_000_00),A,1.0,1.0,SET,3015.0,3015.0,20190211,102308070_000_00,Y,
2201,201812014  ,0003,114000087,齒型皮帶 Optibelt,OMEGA 800 5M HP 15/102310165,A,1.0,1.0,SET,25.0,25.0,20190115,,Y,
2201,201812014  ,0004,114000087,齒型皮帶 Optibelt,OMEGA 800 5M HP 15/102310165,A,1.0,1.0,SET,25.0,25.0,20190115,,Y,
2201,201812014  ,0005,114000088,齒型皮帶 Optibelt,OMEGA 1870 5M HP 15/102310166,A,1.0,1.0,SET,35.0,35.0,20190211,,Y,
2201,201812014  ,0006,114000088,齒型皮帶 Optibelt,OMEGA 1870 5M HP 15/102310166,A,1.0,1.0,SET,35.0,35.0,20190211,,Y,
2201,201812014  ,0007,114000073,ORING,(FPM70)2425*8/102311749,A,1.0,1.0,SET,265.0,265.0,20190117,,Y,
2201,201812014  ,0008,114000073,ORING,(FPM70)2425*8/102311749,A,1.0,1.0,SET,265.0,265.0,20190117,,Y,
2201,201812014  ,0009,114000077,ORING,(VT)2570x8(102311750),A,1.0,1.0,SET,280.0,280.0,20190131,,Y,
2201,201812014  ,0010,114000077,ORING,(VT)2570x8(102311750),A,1.0,1.0,SET,280.0,280.0,20190131,,Y,
2201,201812015  ,0001,131000183,軸封新品,BXS1500WNR00002,A,1.0,1.0,SET,305000.0,305000.0,20190711,,Y,
2201,201812016  ,0001,132000353,軸封新品,DFH0040CNN00001,A,1.0,0.0,PCS,47500.0,47500.0,20190430,HY717026002,y,
2201,201812016  ,0003,132000355,軸封新品,DFH0026CNR00001,A,1.0,0.0,PCS,33000.0,33000.0,20190430,HY717026005,y,
2201,201812016  ,0004,132000356,軸封新品,DXH0025CNR00001,A,2.0,0.0,PCS,31600.0,63200.0,20190430,HP620602500,y,
2201,201812016  ,0005,132000357,軸封新品,DXH0020CNR00001,A,1.0,0.0,PCS,30600.0,30600.0,20190430,HP620602000,y,
2201,201812017  ,0001,132000054,軸封新品,BBS0375CNR00001,A,3.0,3.0,SET,11500.0,34500.0,20190111,,Y,
2201,201812018  ,0001,132000249,軸封新品,BNS0750CNR00001,A,4.0,4.0,SET,0.0,0.0,20190131,KLFDTM075114-AWOL,Y,
2201,201812019  ,0001,132000366,軸封新品,AXS0012CNR00003,A,1.0,1.0,SET,400.0,400.0,20190215,KLFD-SPL014-A,Y,
2201,201812019  ,0002,132000205,軸封,BGS0250CNR00003,A,4.0,4.0,SET,250.08,1000.32,20190121,KLFDCF025133-A,Y,
2201,201812020  ,0001,114000089,滾輪,(SKD11 Coating)102353180_000_00(3402),A,10.0,10.0,PCS,385.0,3850.0,20190314,,Y,
2201,201812020  ,0002,114000079,滾輪,(1.2379 Coating)102353513_000_00(3402),A,20.0,20.0,PCS,565.0,11300.0,20190403,,Y,
2201,201812020  ,0003,114000081,滾輪,(1.2379 Coating)102353600_000_00(3402),A,20.0,20.0,PCS,550.0,11000.0,20190403,,Y,
2201,201812020  ,0004,114000082,滾輪,(1.2379 Coating)102353604_000_00(3402),A,10.0,10.0,PCS,520.0,5200.0,20190403,102353604,Y,
2201,201812021  ,0001,132000249,軸封新品,BNS0750CNR00001,A,15.0,15.0,SET,399.71,5995.65,20190225,KLFDTM075114-AWOL,Y,
2201,201901001  ,0001,131000084,軸封新品,AXS0040WNR00001(102308070_000_00),A,1.0,1.0,SET,3015.0,3015.0,20190424,102308070_000_00,Y,
2201,201901001  ,0002,114000087,齒型皮帶 Optibelt,OMEGA 800 5M HP 15/102310165,A,2.0,2.0,SET,25.0,50.0,20190419,,Y,
2201,201901001  ,0003,114000088,齒型皮帶 Optibelt,OMEGA 1870 5M HP 15/102310166,A,2.0,2.0,SET,35.0,70.0,20190419,,Y,
2201,201901001  ,0004,114000073,ORING,(FPM70)2425*8/102311749,A,2.0,2.0,SET,265.0,530.0,20190419,,Y,
2201,201901001  ,0005,114000077,ORING,(VT)2570x8(102311750),A,2.0,2.0,SET,280.0,560.0,20190419,,Y,
2201,201901001  ,0006,114000074,ORING,(FPM70)2695*8/102314633,A,2.0,2.0,SET,300.0,600.0,20190419,,Y,
2201,201901001  ,0007,114000075,RRING,2735*8/102316046,A,2.0,2.0,SET,310.0,620.0,20190419,,Y,
2201,201901001  ,0008,114000049,伺服馬達組,Sevo Motor/102316968,A,1.0,1.0,SET,3455.0,3455.0,20190322,102316968,Y,
2201,201901001  ,0009,114000048,正時皮帶,(PU)Timing Belt OMEGA 740 5M HP 15/102317452,A,2.0,2.0,SET,23.0,46.0,20190419,,Y,
2201,201901001  ,0010,114000047,正時皮帶,(PU)Timing Belt OMEGA 1500 5M HP 15/102317453,A,2.0,2.0,SET,33.0,66.0,20190419,,Y,
2201,201901002  ,0001,132000157,軸封新品,AXS0040CNR00001(102308121_000_00),A,2.0,2.0,SET,2697.0,5394.0,20190424,102308121_000_00,Y,
2201,201901002  ,0002,131000112,軸封新品,AXS0040WNR00003(102316976_000_00),A,1.0,1.0,SET,2751.0,2751.0,20190424,102316976,Y,
2201,201901002  ,0003,211000080,張力輪組,張力輪組(短)/102317407,A,2.0,2.0,SET,495.0,990.0,20190424,,Y,
2201,201901002  ,0004,211000079,張力輪組,張力輪組(長)/102317438,A,2.0,2.0,SET,718.0,1436.0,20190424,,Y,
2201,201901003  ,0001,214000006,軸封組,軸封+零件/102238311_000_03,A,1.0,1.0,SET,2124.0,2124.0,20190321,,Y,
2201,201901004  ,0001,131000048,軸封新品,XXS0625ANH00001,A,1.0,1.0,SET,49000.0,49000.0,20190221,,Y,
2201,201901004  ,0002,131000049,軸封新品,XXS0625ANH00002,A,1.0,1.0,SET,49000.0,49000.0,20190221,,Y,
2201,201901005  ,0001,131000133,軸封新品,BXS0625ANH00003,A,1.0,1.0,SET,49000.0,49000.0,20190218,,Y,
2201,201901005  ,0002,131000134,軸封新品,BXS0625ANH00004,A,1.0,1.0,SET,49000.0,49000.0,20190218,,Y,
2201,201901006  ,0001,132000201,軸封新品,BBS0375CNR00007,A,3.0,3.0,SET,323.1,969.3,20190311,KLFDBP03710-A,Y,
2201,201901006  ,0002,132000420,軸封新品,BGM2000CNR00001,A,1.0,1.0,SET,1800.0,1800.0,20190311,KLFDCFH200600-A,Y,
2201,201901006  ,0003,132000080,軸封新品,BBS0250CNR00003,A,22.0,22.0,SET,252.23,5549.06,20190311,KLFDBP02510-A,Y,
2201,201901007  ,0001,132000421,軸封新品,ASX0030CNR00001,A,2.0,2.0,SET,1400.0,2800.0,20190221,KLFDMOF-SPL003,Y,
2201,201901008  ,0001,132000200,軸封新品,BSS0250CNR00001,A,1.0,1.0,SET,252.23,252.23,20190215,KLFDTM025716-A,Y,
2201,201901009  ,0001,214000006,軸封組,軸封+零件/102238311_000_03,A,1.0,1.0,SET,2124.0,2124.0,20190411,,Y,
2201,201901010  ,0001,132000381,軸封新品,BSS0250CNR00012,A,1.0,1.0,SET,12000.0,12000.0,20190315,,Y,
2201,201901011  ,0001,132000054,軸封新品,BBS0375CNR00001,A,1.0,1.0,SET,8000.0,8000.0,20190122,262101117,Y,
2201,201901012  ,0005,132000202,軸封新品,BGS0375CNR00007,A,14.0,14.0,SET,225.39,3155.46,20190315,KLFDCF037275-A,Y,
2201,201901013  ,0001,132000314,軸封新品,ASS0006CNR00001,A,2.0,2.0,SET,350.0,700.0,20190311,KLFDMTM06M12-A,Y,
2201,201901014  ,0001,132000054,軸封新品,BBS0375CNR00001,A,3.0,3.0,SET,11500.0,34500.0,20190218,,Y,
2201,201901015  ,0001,132000395,軸封新品,AXM0035CNR00001,A,1.0,1.0,SET,38000.0,38000.0,20190327,,Y,
2201,201901016  ,0001,132000054,軸封新品,BBS0375CNR00001,A,1.0,1.0,SET,8000.0,8000.0,20190124,262101117,Y,
2201,201901017  ,0001,132000324,軸封新品,BXS0250CNR00002,A,1.0,1.0,SET,257.54,257.54,20190331,KLFDBP02510E-A,Y,
2201,201901017  ,0002,132000200,軸封新品,BSS0250CNR00001,A,1.0,1.0,SET,252.23,252.23,20190331,KLFDTM025716-A,Y,
2201,201901018  ,0001,214000006,軸封組,軸封+零件/102238311_000_03,A,1.0,1.0,SET,2124.0,2124.0,20190423,,Y,
2201,201901019  ,0001,132000250,軸封新品,BCM1500CNR00001,A,4.0,4.0,SET,635.0,2540.0,20190328,KLFDHC150-A,Y,
2201,201901019  ,0002,132000205,軸封,BGS0250CNR00003,A,50.0,50.0,SET,250.08,12504.0,20190328,KLFDCF025133-A,Y,
2201,201901020  ,0001,132000290,軸封新品,BCH1500CNN00001,A,2.0,2.0,SET,35500.0,71000.0,20190318,,Y,
2201,201902001  ,0001,132000054,軸封新品,BBS0375CNR00001,A,1.0,1.0,SET,8000.0,8000.0,20190312,262101117,Y,
2201,201902002  ,0001,132000240,軸封新品,BCM1000CNR00002,A,10.0,10.0,SET,584.25,5842.5,20190409,KLFDHC100-A,Y,
2201,201902003  ,0001,132000201,軸封新品,BBS0375CNR00007,A,3.0,3.0,SET,323.1,969.3,20190415,KLFDBP03710-A,Y,
2201,201902004  ,0001,132000324,軸封新品,BXS0250CNR00002,A,3.0,3.0,SET,257.54,772.62,20190402,KLFDBP02510E-A,Y,
2201,201902005  ,0001,132000257,軸封新品,BFM1000CNR00001,A,4.0,4.0,SET,625.5,2502.0,20190410,KLFDHOF10070-A,Y,
2201,201902006  ,0001,132000290,軸封新品,BCH1500CNN00001,A,4.0,4.0,SET,35500.0,142000.0,20190412,,Y,
2201,201902007  ,0001,132000248,軸封新品,BGS0250CNR00006,A,1.0,1.0,SET,269.19,269.19,20190408,KLFDCF025275-A,Y,
2201,201902008  ,0004,132000328,軸封新品,BNS0500CNR00003,A,3.0,3.0,SET,290.44,871.32,20190417,KLFDTM05114-A,Y,
2201,201902009  ,0001,114000110,皮帶輪48-5M-9-6F,Timing belt pulleys 48-5M-9-6F/102276230_000_00,A,2.0,2.0,SET,98.0,196.0,20190419,,Y,
2201,201902010  ,0001,132000364,軸封新品,BNS0750CNR00003,A,7.0,7.0,PCS,423.23,2962.61,20190417,KLFDTM075114-A,Y,
2201,201902011  ,0001,132000426,軸封新品-永喬,AFM0020CNR00002,A,2.0,2.0,PCS,23000.0,46000.0,20190418,,Y,
2201,201902012  ,0001,132000201,軸封新品,BBS0375CNR00007,A,1.0,1.0,SET,323.1,323.1,20190402,KLFDBP03710-A,Y,
2201,201903001  ,0001,214000001,軸封組,軸封+零件/102104669_000_09,A,1.0,1.0,SET,1814.0,1814.0,20190517,102104669,Y,
2201,201903001  ,0002,114000017,滾輪,(1.4108)102104718_000_05(3402),A,2.0,2.0,PCS,310.0,620.0,20190419,102104718,Y,
2201,201903001  ,0003,214000002,軸封組,軸封+零件/102106580_000_07,A,1.0,1.0,SET,1416.1,1416.1,20190419,102106580,Y,
2201,201903002  ,0001,132000314,軸封新品,ASS0006CNR00001,A,2.0,2.0,SET,350.0,700.0,20190408,KLFDMTM06M12-A,Y,
2201,201903003  ,0002,132000205,軸封,BGS0250CNR00003,A,50.0,50.0,SET,250.08,12504.0,20190430,KLFDCF025133-A,Y,
2201,201903004  ,0002,132000200,軸封新品,BSS0250CNR00001,A,1.0,1.0,SET,252.23,252.23,20190419,KLFDTM025716-A,Y,
2201,201903005  ,0001,132000080,軸封新品,BBS0250CNR00003,A,23.0,23.0,SET,252.23,5801.29,20190506,KLFDBP02510-A,Y,
2201,201903006  ,0001,132000120,軸封新品,AXS0018CNR00001,A,1.0,1.0,SET,20500.0,20500.0,20190510,S0.00162.407,Y,
2201,201903007  ,0001,132000324,軸封新品,BXS0250CNR00002,A,1.0,1.0,SET,257.54,257.54,20190508,KLFDBP02510E-A,Y,
2201,201903007  ,0002,132000251,軸封新品,BBS0250CNR00008,A,3.0,3.0,SET,257.54,772.62,20190508,KLFDBP03715-A,Y,
2201,201903008  ,0001,132000324,軸封新品,BXS0250CNR00002,A,1.0,1.0,SET,257.54,257.54,20190510,KLFDBP02510E-A,Y,
2201,201903009  ,0001,131000096,軸封新品,XXS0030WMR00011,A,2.0,0.0,SET,0.0,0.0,20190429,,y,
2201,201903009  ,0002,131000094,軸封新品,XXS0030WMR00010,A,2.0,0.0,SET,0.0,0.0,20190429,,y,
2201,201903009  ,0003,131000093,軸封新品,XXS0030WMR00008,A,2.0,0.0,SET,0.0,0.0,20190429,,y,
2201,201903009  ,0004,131000095,軸封新品,XXS0030WMR00007,A,2.0,0.0,SET,0.0,0.0,20190429,,y,
